,entidad,tipo,BMDS,FECHA,intrumento,inst_text,tipo convocatoria,tipo_text,presupuesto,sector,region,finalidad,convocatoria_esp,convocatoria_coo,tipo_beneficiario,base_reguladora,http_reguladora,diario_of,continuo,validez,inicio,final,sa_number,cofinanciado
10,CONSELL COMARCAL DEL SEGRIA,CONSELL COMARCAL DE SEGRIÀ,558747,21/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"1,241,818.00 €",COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS DE MOTOR Y MOTOCICLETAS,ES513 - Lleida,"COMERCIO, TURISMO Y PYMES","2ª convocatoria de subvenciones en el ámbito del comercio y de los servicios para la compensación de pérdidas económicas como consecuencia de la Covid-19 los municipios de Lleida, Alcarràs, Soses, Seròs, Aitona, la Granja de Escarp y Torres de Segre.","2a convocatòria de subvencions en l’àmbit del comerç i dels serveis per a la compensació de pèrdues econòmiques com a conseqüència de la COVID-19 als municipis de Lleida, Alcarràs, Soses, Seròs, Aitona, la Granja d’Escarp i Torres de Segre.",PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Bases reguladoras de la 2ª convocatoria de subvenciones en el ámbito del comercio y de los servicios para la compensación de pérdidas económicas como consecuencia de la Covid-19. Lleida, Alcarràs, Soses, Seròs, Aitona, la Granja de Escarp i Torres de Segr",https://bop.diputaciolleida.cat/faces/consultaF/servlets/donarEdicte/?id=2021_64_2572,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",23/04/2021,06/05/2021,,
11,OTROS,CÁMARA DE COMERCIO DE CASTELLÓN,558746,21/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"168,000.00 €",OTROS SERVICIOS,ES522 - Castellón / Castelló,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",Convocatoria Programa TICCAMARAS 2021 Cámara Castellón.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Convocatoria Programa TICCAMARAS 2021 Cámara Castellón,https://www.camaracastellon.com/es/Competitividad/programaticcamaras,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",A las 9.00 h.,A las 14.00 h.,,FEDER - FONDO EUROPEO DE DESARROLLO REGIONAL
12,MONTSERRAT,AYUNTAMIENTO DE MONTSERRAT,558737,21/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"116,079.22 €",INDUSTRIA MANUFACTURERA,ES52 - COMUNIDAD VALENCIANA,"COMERCIO, TURISMO Y PYMES",2a convocatoria de las ayudas Paréntesis dentro del plan Resistir.,2a convocatòria de les ajudes Parèntesi dins del pla Resistir.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,BASES DE LA SEGUNDA CONVOCATORIA DE LAS «AYUDAS PARÉNTESIS» DENTRO DEL PLA RESISTIR,https://montserrat.sedelectronica.es/transparency/494593fa-e448-402d-935a-d0daf2bb25c4/,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Día siguiente a la publicación del extracto en el BOP,20 días naturales,,
13,ALBINYANA,AYUNTAMIENTO DE ALBINYANA,558735,21/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - canónica,"15,000.00 €",OTROS SERVICIOS,ES514 - Tarragona,OTRAS PRESTACIONES ECONÓMICAS,BASES DE SUBVENCIONES PARA DAR SOPORTE AL COMERCIO Y SERVICIOS DEL MUNICIPIO DE ALBINYANA AFECTADOS POR EL COVID-19.,BASES DE SUBVENCIONS PER DONAR SUPORT AL COMERÇ I SERVEIS DEL MUNICIPI D'ALBINYANA AFECTATS PER LA COVID-19.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,BASES DE SUBVENCIONES PARA DAR SOPORTE AL COMERCIO Y SERVICIOS DEL MUNICIPIO DE ALBINYANA AFECTADOS POR EL COVID-19,https://www.diputaciodetarragona.cat/ebop/,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",A partir del día siguiente a la publicación en el BOPT,30 días hábiles a partir del día siguiente a la publicación en el BOPT,,
14,PATERNA,AYUNTAMIENTO DE PATERNA,558721,21/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"50,000.00 €",INDUSTRIA MANUFACTURERA,ES523 - Valencia / València,FOMENTO DEL EMPLEO,"CHEQUE EMPLEO 2021- SUBVENCION A EMPRESAS PARA LA CONTRATACION DE PERSONAS DESEMPLEADAS, EMPADRONADAS EN EL MUNICIPIO DE PATERNA.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"ORDENANZA MUNICIPAL REGULADORA PARA LA CONCESION DE SUBVENCION  A EMPRESAS PARA LA CONTRATACION DE PERSONAS DESEMPLEADAS, EMPADRONADAS EN EL MUNICIPIO DE PATERNA",https://bop.dival.es/bop/drvisapi.dll?MIval=DI_VerEdictoVis&idEdicto=3438357&miIdioma=C,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",DIA SIGUIENTE A LA PUBLICACION DEL EXTRACTO DE LA CONVOCATORIA EN EL BOP DE VALENCIA,,,
15,GALICIA,AGENCIA GALLEGA DE LAS INDUSTRIAS CULTURALES (AGADIC),558713,21/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"200,000.00 €","Actividades de bibliotecas, archivos, museos y otras actividades culturales",ES11 - GALICIA,CULTURA,CONVENIO PARA ACTIVIDADES DE PROMOCIÓN Y DIFUSIÓN DE LA MÚSICA OPERÍSTICA.,.,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,Procedimiento de subvención directa de la Ley de subvenciones de Galicia,http://www.xunta.gal/dog/Publicados/2007/20070625/Anuncio2074E_es.pdf,No,No,15/04/2021,21/04/2021,,,
16,CATALUÑA,CENTRE DE LA PROPIETAT FORESTAL,558712,21/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"250,000.00 €","AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",ES51 - CATALUÑA,"AGRICULTURA, PESCA Y ALIMENTACIÓN",Reforestaciones forestales y producción de trufa..,Reforestacions i producció de tòfona negra..,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Bases reguladoras de las ayudas a la gestión forestal sostenible.,https://dogc.gencat.cat/es/document-del-dogc/?documentId=897669,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",el dia siguiente de su publicación al DOGC,un mes,,
17,"VISO, EL","AYUNTAMIENTO DE VISO, EL",558708,21/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - canónica,0.00 €,HOSTELERÍA,ES613 - Córdoba,OTRAS PRESTACIONES ECONÓMICAS,"CONVOCATORIA DE SUBVENCIONES/AYUDAS EXCEPCIONALES DESTINADAS A HOSTELEROS, COMERCIO AMBULANTE Y FERIANTES CON DOMICILIO FISCAL EN EL MUNICIPIO DE EL VISO (CÓRDOBA) AFECTADAS EN SU ACTIVIDAD POR LA COVID-19.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"CONVOCATORIA DE SUBVENCIONES/AYUDAS EXCEPCIONALES DESTINADAS A HOSTELEROS, COMERCIO AMBULANTE Y FERIANTES CON DOMICILIO FISCAL EN EL MUNICIPIO DE EL VISO (CÓRDOBA) AFECTADAS EN SU ACTIVIDAD POR LA COVID-19",https://elviso.sedelectronica.es/info.0,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",AL DÍA SIGUIENTE DE PUBLICACIÓN DEL EXTRACTO EN BOP DE CORDOBA,15 DIAS TRAS PUBLICACIÓN EN BOP DE CORDOBA,,
18,DIPUTACIÓN PROV. DE BURGOS,SOCIEDAD PARA EL DESARROLLO DE LA PROVINCIA DE BURGOS,558706,21/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"275,000.00 €",INFORMACIÓN Y COMUNICACIONES,ES412 - Burgos,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","Convocatoria de subvenciones dirigidas a la realización de actividades de digitalización, promoción y comercialización online para el fomento de la recuperación económica como consecuencia del COVID-19, 2021..",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Nueva Ordenanza General de Subvenciones de la Diputación Provincial de Burgos.,www.burgos.es,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Día hábil siguiente al de la publicación del extracto en el BOP.,20 días hábiles,,
19,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,558701,21/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"180,000.00 €",Actividades deportivas,ES612 - Cádiz,OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO,CONVOCATORIA DE SUBVENCIONES A CLUBES Y ASOCIACIONES DEPORTIVAS DE LA PROVINCIA DE CÁDIZ..,.,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,ORDENANZA GENERAL,http://www.dipucadiz.es/export/sites/default/galeria_de_ficheros/secretaria_general/legislacion/Ordenanza-General-de-Subvenciones.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",10/05/2021,,,
20,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,558700,21/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - canónica,"40,000.00 €",Actividades deportivas,ES612 - Cádiz,OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO,CONVOCATORIA DE SUBVENCIONES A DEPORTISTAS INDIVIDUALES DE LA PROVINCIA DE CADIZ.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,ORDENANZA GENERAL,http://www.dipucadiz.es/export/sites/default/galeria_de_ficheros/secretaria_general/legislacion/Ordenanza-General-de-Subvenciones.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",14/06/2021,,,
21,DIPUTACIÓN PROV. DE CÁDIZ,DIPUTACIÓN PROVINCIAL DE CÁDIZ,558699,21/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"260,000.00 €",Actividades deportivas,ES612 - Cádiz,OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO,CONVOCATORIA DE SUBVENCIONES A CLUBES DEPORTIVOS FEDERADOS DE LA PROVINCIA DE CÁDIZ..,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,ORDENANZA GENERAL,http://www.dipucadiz.es/export/sites/default/galeria_de_ficheros/secretaria_general/legislacion/Ordenanza-General-de-Subvenciones.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",10/05/2021,,,
22,LA RIOJA,CONSEJERÍA DE DESARROLLO AUTONÓMICO,558693,21/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - canónica,"114,000.00 €",OTROS SERVICIOS,ES230 - La Rioja,"COMERCIO, TURISMO Y PYMES",CONVOCATORIA ARTESANIA- Eje 1 EMPRESAS ARTESANAS.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Orden DEA/2/2021, de 11 de enero, por la que se establecen las bases reguladoras para la concesión de subvenciones a la artesanía",https://web.larioja.org/bor-portada/boranuncio?n=15117391-8-HTML-535836-X,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",El día siguiente a su publicación en el BOR,Un mes a partir del día siguiente a su publicación en BOR,,
23,PRINCIPADO DE ASTURIAS,"CONSEJERÍA DE INDUSTRIA, EMPLEO Y PROMOCIÓN ECONÓMICA",558686,20/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"1,000,000.00 €",Actividades de apoyo a las empresas n.c.o.p.,ES12 - PRINCIPADO DE ASTURIAS,FOMENTO DEL EMPLEO,Resolución por la que se aprueba la convocatoria de ayudas al fomento del empleo autónomo (tarifa mixta).,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Resolución de 31 de mayo de 2017 (BOPA de 5 de junio de 2017), modificada por Resolución de 17 de septiembre de 2018 (BOPA de 5 de octubre), por la que se aprueban las bases reguladoras para la concesión de ayudas al fomento del empleo autónomo (tarifa mi",https://sede.asturias.es/portal/site/Asturias/menuitem.1003733838db7342ebc4e191100000f7/?vgnextoid=d7d79d16b61ee010VgnVCM1000000100007fRCRD&fecha=05/10/2018&refArticulo=2018-09864&i18n.http.lang=es,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Día siguiente al de la publicación del extracto,1 mes,,
