,entidad,tipo,BMDS,FECHA,intrumento,inst_text,tipo convocatoria,tipo_text,presupuesto,sector,region,finalidad,convocatoria_esp,convocatoria_coo,tipo_beneficiario,base_reguladora,http_reguladora,diario_of,continuo,validez,inicio,final,sa_number,cofinanciado
10,AVILÉS,AYUNTAMIENTO DE AVILÉS,494839,05/02/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"18,200.00 €","ACTIVIDADES ARTÍSTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",ES12 - PRINCIPADO DE ASTURIAS,CULTURA,PREMIOS CONCURSOS PROYECTOS DE CARROZAS 2020.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,CONCURRENCIA COMPETITIVA,https://sede.asturias.es/bopa/2019/06/04/2019-05178.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",06/03/2020,,,
11,CABILDO INSULAR DE LA PALMA,EXCMO. CABILDO INSULAR DE LA PALMA,494790,05/02/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"13,000.00 €","ACTIVIDADES ARTÍSTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",ES707 - La Palma,CULTURA,Resolución nº 7210/2019 de 28/10/19 de de la Consejera Insular del Área de Cultura y Patrimonio Hco. por la que se concede subvención al Ayto. de  El Paso para el funcionamiento de las Bandas de Música Municipales..,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Presupuesto General del Cabildo Insular de La Palma 2019 (BOP 114/2019 de 20/09/2019),http://www.bopsantacruzdetenerife.org/2019/09/114/,No,No,07/08/2019,,,,
12,DIPUTACIÓN PROV. DE BARCELONA,CONSORCI DEL PATRIMONI DE SITGES,494783,05/02/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"20,000.00 €","Actividades de bibliotecas, archivos, museos y otras actividades culturales",ES511 - Barcelona,CULTURA,"Subvención directa a The Kobe Shimbun para financiar la edición del catálogo de la exposición ""Barcelona, The City Of Artistic Miracles"".",.,GRAN EMPRESA,Ordenanza General de Subvenciones de la Diputación de Barcelona,https://intradiba2.diba.cat/documents/23545004/38207971/BOP+Aprov.+definitiva+OGS.PDF/680ee2ee-6068-45d6-ba2e-9641322fe423,No,No,,,,,
13,MADRID,"ÁREA DELEGADA DE EMPRENDIMIENTO, EMPLEO E INNOVACIÓN.",494777,05/02/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"18,000.00 €",OTROS SERVICIOS,ES300 - Madrid,OTRAS PRESTACIONES ECONÓMICAS,CONVOCATORIA PÚBLICA PREMIO EMPRENDEDORAS 2020 DEL AYUNTAMIENTO DE MADRID.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,ORDENANZA BBRR GENERALES PARA CONCESIÓN SUBVENCIONES POR AYTO MADRID Y OP,https://www.bocm.es/boletin/CM_Orden_BOCM/2013/11/22/BOCM-20131122-34.PDF,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",DESDE EL DIA SIGUIENTE DE LA PUBLICACION DEL EXTRACTO DE LA CONVOCATORIA EN EL BOCM,45 DIAS NATURALES DESDE EL DIA SIGUIENTE AL DE LA PUBL.DEL EXTRACTO DE LA CONVOCAT. EN EL BOCM,,
14,COMUNIDAD FORAL DE NAVARRA,DEPARTAMENTO DE DESARROLLO RURAL Y MEDIO AMBIENTE,494766,05/02/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,0.00 €, Silvicultura y explotación forestal,ES220 - Navarra,COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO Y CULTURAL,"Aprobar las bases reguladoras y la convocatoria para el ejercicio 2020 de las ayudas para las inversiones en tecnologías forestales, transformación, movilización y comercialización de productos  forestales (Submedida 08.06.01 del PDR 2014_2020).",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Bases reguladoras de las ayudas para las inversiones en tecnologías forestales, transformación, movilización y comercialización de productos forestales en el año 2020",http://www.navarra.es,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",30/06/2020,,,
15,GALICIA,"CONSELLERÍA DE MEDIO AMBIENTE, TERRITORIO Y VIVIENDA",494735,05/02/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,0.00 €,"Caza, captura de animales y servicios relacionados con las mismas",ES11 - GALICIA,"AGRICULTURA, PESCA Y ALIMENTACIÓN",Orden del 23 de diciembre de 2019 por la que se establecen las bases reguladoras de las ayudas para paliar los daños producidos por el jabalí en los cultivos agrícolas y se convocan para el año 2020..,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Orden del 23 de diciembre de 2019 por la que se establecen las bases reguladoras de las ayudas para paliar los daños producidos por el jabalí en los cultivos agrícolas y se convocan para el año 2020.,https://www.xunta.gal/diario-oficial-galicia/,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",11/11/2020,,,
16,CABILDO INSULAR DE LA PALMA,EXCMO. CABILDO INSULAR DE LA PALMA,494729,05/02/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"3,100.00 €","ACTIVIDADES ARTÍSTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",ES707 - La Palma,CULTURA,"Resolución nº 5499/2019 de 28/08/19 de de la Consejera Insular del Área de Cultura y Patrimonio Hco. por la que se concede subvención a Artifex Proart S.L. para la organización y celebración del “V Festival de Música Española y Zarzuela de La Palma"".",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Presupuesto General del Cabildo Insular de La Palma 2019 (BOP 114/2019 de 20/09/2019),http://www.bopsantacruzdetenerife.org/2019/09/114/,No,No,02/04/2019,,,,
17,ALICANTE/ALACANT,AGENCIA LOCAL DE DESARROLLO ECONÓMICO Y SOCIAL DE ALICANTE,494726,05/02/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"1,400.00 €",OTROS SERVICIOS,ES521 - Alicante / Alacant,"COMERCIO, TURISMO Y PYMES",VIII CONCURSO DECORACIÓN NAVIDEÑA COMERCIOS Y ESCAPARATES EN ZONA NORTE ALICANTE. EJERCICIO 2019.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,VIII CONCURSO DECORACIÓN NAVIDEÑA AÑO 2019COMERCIOS Y ESCAPARATES ZONA NORTE ALICANTE,http://www.alicante.es/sites/default/files/documentos/201904/bases-ejecucion-2019.pdf,Sí,No,01/12/2019,,,,
18,GALICIA,"CONSELLERÍA DE MEDIO AMBIENTE, TERRITORIO Y VIVIENDA",494722,05/02/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,0.00 €,"Caza, captura de animales y servicios relacionados con las mismas",ES11 - GALICIA,"AGRICULTURA, PESCA Y ALIMENTACIÓN",Orden del 20 de diciembre de 2019 por la que se establecen las bases reguladoras de las ayudas para la prevención de los daños que causan determinadas especies de fauna silvestre y se convocan para el año 2020..,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Orden del 20 de diciembre de 2019 por la que se establecen las bases reguladoras de las ayudas para la prevención de los daños que causan determinadas especies de fauna silvestre y se convocan para el año 2020.,https://www.xunta.gal/diario-oficial-galicia/,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",A partir de la entrada en vigor de esta Orden,Un mes contado a partir de la entrada en vigor de esta Orden,,
19,GALICIA,"CONSELLERÍA DE MEDIO AMBIENTE, TERRITORIO Y VIVIENDA",494714,05/02/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,0.00 €,Producción ganadera,ES11 - GALICIA,OTRAS PRESTACIONES ECONÓMICAS,Orden de 20 de diciembre de 2019 por la que se establecen las bases reguladoras de las ayudas para paliar los daños producidos por el lobo y se convocan para el año 2020..,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Orden de 20 de diciembre de 2019 por la que se establecen las bases reguladoras de las ayudas para paliar los daños producidos por el lobo y se convocan para el año 2020.,https://www.xunta.gal/diario-oficial-galicia/,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",02/11/2020,,,
20,DIPUTACIÓN PROV. DE VALLADOLID,DIPUTACIÓN PROVINCIAL DE VALLADOLID,494705,05/02/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"4,496.85 €",Otro transporte terrestre de pasajeros,ES418 - Valladolid,SUBVENCIONES AL TRANSPORTE,"Decreto de Presidencia Nº 5874 de 17 de diciembre de 2019 y Acuerdo de Pleno Nº 219/19 de 20 de diciembre de 2019, por el que se conceden subvenciones directas para sufragar déficit de explotación de los servicios a fútbol Temp. 19-20 5ªF Plan Transporte).",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,BASE REGULADORA GENERAL - ORDENANZA GENERAL DE SUBVENCIONES,http://www.diputaciondevalladolid.es/extras/diputacion/normativa/diputacion/2013/ref_2006_1551.pdf,No,No,01/01/2020,,,,
21,COMUNIDAD DE MADRID,"CONSEJERÍA DE ECONOMÍA, EMPLEO Y COMPETITIVIDAD",494704,05/02/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"3,000,000.00 €",TRANSPORTE Y ALMACENAMIENTO,ES3 - COMUNIDAD DE MADRID,FOMENTO DEL EMPLEO,TRAM.ANT.2019: PROGRAMA CONTRATACIÓN ESTABLE DE JÓVENES (GARANTÍA JUVENIL).,.,GRAN EMPRESA,"ACUERDO DE 27 DE DICIEMBRE 2018, DEL CONSEJO DE GOBIERNO, POR EL QUE SE APRUEBAN LAS NORMAS REGULADORAS Y SE ESTABLECE EL PROCEDIMIENTO DE CONCESIÓN DIRECTA DE SUBVENCIONES DEL PROGRAMA DE INCENTIVOS A LA CONTRATACIÓN DE JÓVENES INSCRITOS EN EL FICHERO DE",https://www.bocm.es/boletin/CM_Orden_BOCM/2019/02/13/BOCM-20190213-9.PDF,No,Sí,,,,,FSE - FONDO SOCIAL EUROPEO 
22,COMUNIDAD DE MADRID,"CONSEJERÍA DE ECONOMÍA, EMPLEO Y COMPETITIVIDAD",494703,05/02/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"1,500,000.00 €","SUMINISTRO DE AGUA, ACTIVIDADES DE SANEAMIENTO, GESTIÓN DE RESIDUOS Y DESCONTAMINACIÓN",ES3 - COMUNIDAD DE MADRID,FOMENTO DEL EMPLEO,TRAM.ANT.2020: PROGR.REFUERZO INC.CONTR. FORMACIÓN Y APRENDIZAJE-GAR.JUVEN..,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"ACUERDO DE 27 DE DICIEMBRE 2018, DEL CONSEJO DE GOBIERNO, POR EL QUE SE APRUEBAN LAS NORMAS REGULADORAS Y SE ESTABLECE EL PROCEDIMIENTO DE CONCESIÓN DIRECTA DE SUBVENCIONES DEL PROGRAMA DE INCENTIVOS A LA CONTRATACIÓN DE JÓVENES INSCRITOS EN EL FICHERO DE",https://www.bocm.es/boletin/CM_Orden_BOCM/2019/02/13/BOCM-20190213-9.PDF,No,Sí,,,,,FSE - FONDO SOCIAL EUROPEO 
23,COMUNIDAD DE MADRID,"CONSEJERÍA DE ECONOMÍA, EMPLEO Y COMPETITIVIDAD",494702,05/02/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"3,000,000.00 €",CONSTRUCCIÓN,ES3 - COMUNIDAD DE MADRID,FOMENTO DEL EMPLEO,TRAM.ANT.2020: PROGRAMA IMPULSO CONTRATACIÓN EN PRÁCTICAS-GARANTÍA JUVENIL.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"ACUERDO DE 27 DE DICIEMBRE 2018, DEL CONSEJO DE GOBIERNO, POR EL QUE SE APRUEBAN LAS NORMAS REGULADORAS Y SE ESTABLECE EL PROCEDIMIENTO DE CONCESIÓN DIRECTA DE SUBVENCIONES DEL PROGRAMA DE INCENTIVOS A LA CONTRATACIÓN DE JÓVENES INSCRITOS EN EL FICHERO DE",https://www.bocm.es/boletin/CM_Orden_BOCM/2019/02/13/BOCM-20190213-9.PDF,No,Sí,,,,,FSE - FONDO SOCIAL EUROPEO 
24,DIPUTACIÓN PROV. DE HUESCA,DIPUTACIÓN PROVINCIAL DE HUESCA,494677,04/02/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"160,000.00 €","Actividades de apoyo a la agricultura, a la ganadería y de preparación posterior a la cosecha",ES241 - Huesca,"AGRICULTURA, PESCA Y ALIMENTACIÓN",Convocatoria de subvenciones para el fomento del cultivo de la trufa negra para el año 2020.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Ordenanza general por la que se aprueban las bases reguladoras para la concesión de subvenciones por la Diputación Provincial de Huesca y el Instituto de Estudios Altoaragoneses,https://diputaciondehuesca.transparencialocal.gob.es/es_ES/buscar/contenido/normavigente/788-norma-vig-L0200002220062,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",04/03/2020,,,
25,COMUNIDAD FORAL DE NAVARRA,"DEPARTAMENTO DE DESARROLLO RURAL, MEDIO AMBIENTE Y ADMINISTRACION LOCAL",494673,04/02/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"3,650,000.00 €","AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",ES22 - COMUNIDAD FORAL DE NAVARRA,"AGRICULTURA, PESCA Y ALIMENTACIÓN",Bases reguladoras y Convocatoria de subvenciones a la suscripción de los seguros agrarios incluidos en el Plan de Seguros 2020 (41 plan).,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Subvenciones a la suscripción de seguros agrarios Plan 2020,http://www.navarra.es/home_es/Servicios/ficha/8406/Ayudas-a-la-suscripcion-de-los-seguros-agrarios-incluidos-en-el-Plan-2020,No,No,31/12/2019,30/07/2021,,,
26,AMOREBIETA-ETXANO,AYUNTAMIENTO DE AMOREBIETA-ETXANO,494651,04/02/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"3,250.00 €",HOSTELERÍA,ES213 - Bizkaia,"COMERCIO, TURISMO Y PYMES","DECRETO DE ALCALDIA Nº 146/2020 POR EL QUE SE CONVOCA EL CONCURSO DE PINTXOS DE AMOREBIETA-ETXANO ""ZORNOTZAN JAN ALAI"".",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"BASES REGULADORAS PARA EL CONCURSO DE PINTXOS DE AMOREBIETA-ETXANO ""ZORNOTZAN JAN ALAI""",https://www.bizkaia.eus/lehendakaritza/Bao_bob/2020/02/04/II-259_cas.pdf?hash=d2cb48b912c9be85a6118d6ad930bbbe,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",AL DIA SIGUIENTE DE SU PUBLICACION EN EL BOB,,,
