,entidad,tipo,BMDS,FECHA,intrumento,inst_text,tipo convocatoria,tipo_text,presupuesto,sector,region,finalidad,convocatoria_esp,convocatoria_coo,tipo_beneficiario,base_reguladora,http_reguladora,diario_of,continuo,validez,inicio,final,sa_number,cofinanciado
10,DIPUTACIÓN PROV. DE JAÉN,DIPUTACIÓN PROVINCIAL DE JAÉN,524610,21/09/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"1,461.51 €",Comercio al por menor de otros artículos en establecimientos especializados,ES616 - Jaén,FOMENTO DEL EMPLEO,"PROGRAMA EPES. Convenio de Colaboración Diputación de Jaén, Farmacia CL Real Laso y Vilchez Otros Entres Sin Personalidad Jurídica y SAE. Decreto 85.",.,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,BASES DE EJECUCION DEL PRESUPUESTO 2019,https://www.dipujaen.es/portal-de-transparencia/economica-financiera/presupuestos-de-la-diputacion-de-jaen-2019,No,No,10/02/2020,,,,
11,ARAGÓN,INSTITUTO ARAGONÉS DE LA MUJER (IAM),524596,21/09/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"11,600.00 €",Administración Pública y de la política económica y social,ES24 - ARAGON,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,CONVENIO DE COLABORACIÓN ENTRE EL INSTITUTO ARAGONÉS DE LA MUJER Y LA COMARCA DE LAS CINCO VILLAS PARA LA REALIZACIÓN DE ACCIÓN FORMATIVA Y CAMPAÑAS EN MATERIA DE PREVENCIÓN Y SENSIBILIZACIÓN DE LA VIOLENCIA DE GENERO..,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"ORDEN PRE/571/2016, de 13 de junio de 2016, por la que se aprueban las bases reguladoras para la concesión de subvenciones con cargo al Fondo Local de Aragón.",http://www.boa.aragon.es/cgi-bin/EBOA/BRSCGI?CMD=VEROBJ&MLKOB=913475223131,No,No,01/06/2020,,,,
12,ARAGÓN,INSTITUTO ARAGONÉS DE LA MUJER (IAM),524594,21/09/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"11,600.00 €",Administración Pública y de la política económica y social,ES24 - ARAGON,SEGURIDAD CIUDADANA E INSTITUCIONES PENITENCIARIAS,CONVENIO DE COLABORACIÓN ENTRE EL INSTITUTO ARAGONÉS DE LA MUJER Y LA COMARCA CAMPO DE BORJA PARA LA REALIZACIÓN DE ACCIÓN FORMATIVA Y CAMPAÑAS EN MATERIA DE PREVENCIÓN Y SENSIBILIZACIÓN DE LA VIOLENCIA DE GENERO..,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"ORDEN PRE/571/2016, de 13 de junio de 2016, por la que se aprueban las bases reguladoras para la concesión de subvenciones con cargo al Fondo Local de Aragón.",http://www.boa.aragon.es/cgi-bin/EBOA/BRSCGI?CMD=VEROBJ&MLKOB=913475223131,No,No,01/06/2020,,,,
13,CANARIAS,SERVICIO CANARIO DE EMPLEO,524586,21/09/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"3,051.26 €",OTROS SERVICIOS,ES70 - CANARIAS,FOMENTO DEL EMPLEO,SUBVENCIÓN 50% CEE MANTENIMIENTO PUESTOS CEE.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,SUBVENCION 50% SMI MANTENIMIENTO DE PUESTOS CEE,HTTPS://BOE.ES/ELI/ES/O/1998/10/16(1),No,No,,,,,
14,CANARIAS,SERVICIO CANARIO DE EMPLEO,524584,21/09/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"14,688.00 €",Actividades de limpieza,ES7 - CANARIAS,FOMENTO DEL EMPLEO,SUBVENCION 50% SMI MANTENIMIENTO DE PUESTOS.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,SUBVENCION 50% SMI MANTENIMIENTO DE PUESTOS CEE,HTTPS://BOE.ES/EL/ES/O/1998/10/16(01),No,No,01/01/2020,,,,
15,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,524579,21/09/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"820,000.00 €","SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE ACONDICIONADO",ES62 - REGION DE MURCIA,INDUSTRIA Y ENERGÍA,Primera Convocatoria de ayudas a la inversión en instalaciones de producción de energía térmica a partir de fuentes de energía renovable en la Comunidad Autónoma de la Región de Murcia cofinanciadas con Fondos de la Unión Europea..,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Orden TED/765/2020, de 3 de agosto, por la que se establecen las bases reguladoras para la concesión, en régimen de concurrencia competitiva, de ayudas a la inversión en instalaciones de producción de energía térmica con fuentes de energía renovable",https://www.boe.es/eli/es/o/2020/08/03/ted765/dof/spa/pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Dia habil siguiente publicación del Extracto en BOE,a las 12:00 horas del 23 de noviembre de 2020.,SA.58744,FEDER - FONDO EUROPEO DE DESARROLLO REGIONAL
16,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,524576,21/09/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"2,936,204.00 €",OTROS SERVICIOS,ES62 - REGION DE MURCIA,INDUSTRIA Y ENERGÍA,Primera Convocatoria de ayudas a la inversión en instalaciones de generación de energía eléctrica con fuentes de energía renovable en Comunidad Autónoma de la Región de Murcia cofinanciadas con Fondos de la Unión Europea..,.,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"Orden TED/766/2020, de 3 de agosto, por la que se establecen las bases reguladoras para la concesión, en régimen de concurrencia competitiva, de ayudas a la inversión en instalaciones de generación de energía eléctrica con fuentes de energía renovable",https://www.boe.es/boe/dias/2020/08/05/pdfs/BOE-A-2020-9262.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Dia habil siguiente publicación del Extracto en BOE,a las 12:00 horas del 23 de noviembre de 2020.,SA.58745,FEDER - FONDO EUROPEO DE DESARROLLO REGIONAL
17,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,524573,21/09/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"4,755,632.00 €","SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE ACONDICIONADO",ES43 - EXTREMADURA,INDUSTRIA Y ENERGÍA,Primera Convocatoria de ayudas a la inversión en instalaciones de producción de energía térmica a partir de fuentes de energía renovable en la Comunidad Autónoma de Extremadura cofinanciadas con Fondos de la Unión Europea..,.,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"Orden TED/765/2020, de 3 de agosto, por la que se establecen las bases reguladoras para la concesión, en régimen de concurrencia competitiva, de ayudas a la inversión en instalaciones de producción de energía térmica con fuentes de energía renovable",https://www.boe.es/eli/es/o/2020/08/03/ted765/dof/spa/pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Dia habil siguiente publicación del Extracto en BOE,a las 12:00 horas del 14 de diciembre de 2020.,SA.58744,FEDER - FONDO EUROPEO DE DESARROLLO REGIONAL
18,AMURRIO,AYUNTAMIENTO DE AMURRIO,524571,21/09/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"10,000.00 €",OTROS SERVICIOS,ES211 - Araba/Álava,DESEMPLEO,Ayudas económicas extraordinarias a las personas empleadas de hogar que hayan visto reducidas sus horas de contrato y/o hayan perdido su empleo en 2020..,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Aprobación definitiva de la ordenanza reguladora del programa municipal de ayudas económicas para la concesión de un complemento extraordinario a las personas empleadas de hogar que hayan visto reducidas sus horas de contrato y/o hayan perdido su empleo,https://www.araba.eus/botha/Boletines/2020/101/2020_101_02496_C.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Al día siguiente de la publicación de la convocatoria en el BOTHA,,,
19,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,524569,21/09/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"12,000,000.00 €","SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE ACONDICIONADO",ES43 - EXTREMADURA,INDUSTRIA Y ENERGÍA,Primera Convocatoria de ayudas a la inversión en instalaciones de generación de energía eléctrica con fuentes de energía renovable en la Comunidad Autónoma de Extremadura cofinanciadas con Fondos de la Unión Europea..,.,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"Orden TED/766/2020, de 3 de agosto, por la que se establecen las bases reguladoras para la concesión, en régimen de concurrencia competitiva, de ayudas a la inversión en instalaciones de generación de energía eléctrica con fuentes de energía renovable",https://www.boe.es/boe/dias/2020/08/05/pdfs/BOE-A-2020-9262.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Dia habil siguiente publicación del Extracto en BOE,a las 12:00 horas del 14 de diciembre de 2020.,SA.58745,FEDER - FONDO EUROPEO DE DESARROLLO REGIONAL
20,AMURRIO,AYUNTAMIENTO DE AMURRIO,524568,21/09/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"50,000.00 €",OTROS SERVICIOS,ES211 - Araba/Álava,OTRAS PRESTACIONES ECONÓMICAS,Ayudas económicas para la contratación como medida de conciliación en el municipio de Amurrio para el año 2020..,.,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,Aprobación definitiva de la ordenanza reguladora del programa municipal de ayudas económicas para la contratación como medida de conciliación.,https://www.araba.eus/botha/Boletines/2020/101/2020_101_02495_C.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Al día siguiente de la publicación de la convocatoria en el BOTHA,,,
21,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,524567,21/09/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"5,191,176.00 €","SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE ACONDICIONADO",ES3 - COMUNIDAD DE MADRID,INDUSTRIA Y ENERGÍA,Primera Convocatoria de ayudas a la inversión en instalaciones de producción de energía térmica a partir de fuentes de energía renovable en la Comunidad de Madrid cofinanciadas con Fondos de la Unión Europea..,.,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"Orden TED/765/2020, de 3 de agosto, por la que se establecen las bases reguladoras para la concesión, en régimen de concurrencia competitiva, de ayudas a la inversión en instalaciones de producción de energía térmica con fuentes de energía renovable",https://www.boe.es/eli/es/o/2020/08/03/ted765/dof/spa/pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Dia habil siguiente publicación del Extracto en BOE,a las 12:00 horas del 14 de diciembre de 2020.,SA.58744,FEDER - FONDO EUROPEO DE DESARROLLO REGIONAL
22,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,524562,21/09/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"3,048,771.00 €","SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE ACONDICIONADO",ES3 - COMUNIDAD DE MADRID,INDUSTRIA Y ENERGÍA,Primera Convocatoria de ayudas a la inversión en instalaciones de generación de energía eléctrica con fuentes de energía renovable en la Comunidad de Madrid cofinanciadas con Fondos de la Unión Europea..,.,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"Orden TED/766/2020, de 3 de agosto, por la que se establecen las bases reguladoras para la concesión, en régimen de concurrencia competitiva, de ayudas a la inversión en instalaciones de generación de energía eléctrica con fuentes de energía renovable",https://www.boe.es/boe/dias/2020/08/05/pdfs/BOE-A-2020-9262.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Dia habil siguiente publicación del Extracto en BOE,a las 12:00 horas del 14 de diciembre de 2020.,SA.58745,FEDER - FONDO EUROPEO DE DESARROLLO REGIONAL
23,CASTILLA Y LEÓN,SERVICIO PÚBLICO DE EMPLEO DE CASTILLA Y LEÓN,524559,21/09/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"9,000,000.00 €",Otra educación,ES41 - CASTILLA Y LEON,FOMENTO DEL EMPLEO,Resolución de 18 de septiembre de 2020 por la que se convocan subvenciones públicas destinadas a la financiación de programas de formación transversales para trabajadores ocupados en la Comunidad de Castilla y León para los años 2020-2021.,.,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"Orden EEI/768/2020, de 17 de agosto",http://bocyl.jcyl.es/boletines/2020/08/24/pdf/BOCYL-D-24082020-5.,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",10 días naturales a partir de la publicación del extracto,Transcurridos 10 días naturales,,
24,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,524557,21/09/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"8,100,000.00 €",OTROS SERVICIOS,ES51 - CATALUÑA,INDUSTRIA Y ENERGÍA,Primera Convocatoria de ayudas a la inversión en instalaciones de producción de energía térmica a partir de fuentes de energía renovable en la Comunidad Autónoma de Cataluña cofinanciadas con Fondos de la Unión Europea..,.,GRAN EMPRESA,"Orden TED/765/2020, de 3 de agosto, por la que se establecen las bases reguladoras para la concesión, en régimen de concurrencia competitiva, de ayudas a la inversión en instalaciones de producción de energía térmica con fuentes de energía renovable",https://www.boe.es/eli/es/o/2020/08/03/ted765/dof/spa/pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Dia habil siguiente publicación del Extracto en BOE,a las 12:00 horas del 30 de noviembre de 2020.,SA.58744,FEDER - FONDO EUROPEO DE DESARROLLO REGIONAL
