,entidad,tipo,BMDS,FECHA,intrumento,inst_text,tipo convocatoria,tipo_text,presupuesto,sector,region,finalidad,convocatoria_esp,convocatoria_coo,tipo_beneficiario,base_reguladora,http_reguladora,diario_of,continuo,validez,inicio,final,sa_number,cofinanciado
10,PUERTOLLANO,AYUNTAMIENTO DE PUERTOLLANO,458494,29/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"75,000.00 €",ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES,ES422 - Ciudad Real,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,CONVENIO COLABORACION EMPLEALIA 2018. INSERCION LABORAL PERSONAS CON DISCAPACIDAD INTELECTUAL.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,DECRETO 2018/3338. CONVENIO COLABORACION EMPLEALIA 2018. INSERCION LABORAL PERSONAS CON DISCAPACIDAD INTELECTUAL,www.puertollano.es,No,No,05/07/2018,,,,
11,VILAFRANCA DEL PENEDÈS,AYUNTAMIENTO DE VILAFRANCA DEL PENEDÈS,458493,29/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"2,000.00 €",OTROS SERVICIOS,ES511 - Barcelona,OTRAS PRESTACIONES ECONÓMICAS,DEPORTES-2019: CONVOCATORIA AYUDAS Y SUBVENCIONES A LAS ENTIDADES PRIVADAS QUE PROGRAMEN Y EJECUTEN ACTIVIDADES DEPORTIVAS DIRIGIDAS A COLECTIVOS CON MOVILIDAD REDUCIDA CURSO 2018-2019.,.,GRAN EMPRESA,BASES REGULADORAS APROVADAS POR EL PLENO MUNICIPAL DEL DIA 20 DE JUNIO DE 2006,https://bop.diba.cat/scripts/ftpisa.aspx?fnew?bop2006&10/062379999.pdf&62,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",20 DIAS A PARTIR DE LA PUBLICACIÓN,,,
12,VILAFRANCA DEL PENEDÈS,AYUNTAMIENTO DE VILAFRANCA DEL PENEDÈS,458472,29/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"4,000.00 €",OTROS SERVICIOS,ES511 - Barcelona,CULTURA,CULTURA-2019: AYUDAS Y SUBVENCIONES A LA ASOCIACIÓN A LOS AMANTS DELS CAVALLS SANT ANTONI PENEDÈS.,.,GRAN EMPRESA,CULTURA-2019: BASES SUBVENCIONES A ENTIDADES SIN ÁNIMO DE LUCRO,https://bop.diba.cat/scripts/ftpisa.aspx?fnew?bop2018&12/022018023448.pdf&1,No,No,01/01/2019,,,,
13,ARAGÓN,DIRECCIÓN GENERAL DE MOVILIDAD E INFRAESTRUCTURAS,458468,29/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"1,800,000.00 €",TRANSPORTE Y ALMACENAMIENTO,ES24 - ARAGON,SUBVENCIONES AL TRANSPORTE,AYUDAS TRANSPORTE VIAJEROS POR CARRETERA CON EXPLOTACIÓN ECONOMICAMENTE DEFICITARIA EN 2018.,.,GRAN EMPRESA,ORDEN VMV/705/2016,http://www.boa.aragon.es/cgi-bin/EBOA/BRSCGI?CMD=VEROBJ&MLKOB=917806622424,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",DIA SIGUIENTE A LA PUBLICACIÓN DEL EXTRACTO,20 DÍAS DESDE DÍA SIGUIENTE A LA PUBLICACIÓN DEL EXTRACTO,,
14,RUBÍ,AYUNTAMIENTO DE RUBÍ,458443,29/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"5,000.00 €",Otra educación,ES511 - Barcelona,OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO,MODALITAT I: SUBVENCIONS ENTITATS DE PROTECCIÓ I DEFENSA DEL MEDI AMBIENT I DEL TERRITORI.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,BASES 2014 SUBVENCIONS ENTITATS I ASSOCIACIONS CIUTADANES,https://bop.diba.cat/scripts/ftpisa.aspx?fnew?bop2014&08/022014020477.pdf&1,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",a partir de l`endemà de la publicació BOPB i a la seu electrònica,15 dias a partir de la publicación del extracto,,
15,OTROS,CÁMARA DE COMERCIO DE GERONA,458408,29/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,0.00 €,"Comercio al por menor, excepto de vehículos de motor y motocicletas",ES512 - Girona,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",Programa Comercio Minorista - Diagnóstico de Innovación Comercial.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Programa Comercio Minorista - Diagnóstico de Innovación Comercial,https://www.cambragirona.cat/wp-content/uploads/2019/05/Gi-01-Anuncio-convocatoria-BOP.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Viernes,Viernes,,
16,CASTILLA-LA MANCHA,INSTITUTO DE PROMOCION EXTERIOR DE CASTILLA-LA MANCHA,458401,29/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"9,024.00 €",Otras industrias manufactureras,ES42 - CASTILLA LA MANCHA,"COMERCIO, TURISMO Y PYMES",MISIÓN COMERCIAL DIRECTA A MARRUECOS 2019.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Orden 58/2017, de 20 de marzo, de la Consejería de Economía, Empresas y Empleo, por la que se establecen las bases reguladoras de las ayudas para la participación agrupada en acciones de internacionalización convocadas por el Instituto de Promoción Exteri",https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2017/03/31/pdf/2017_3673.pdf&tipo=rutaDocm,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Desde el día de su publicación,,,
17,CASTILLA-LA MANCHA,INSTITUTO DE PROMOCION EXTERIOR DE CASTILLA-LA MANCHA,458397,29/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"11,520.00 €","Comercio al por menor, excepto de vehículos de motor y motocicletas",ES42 - CASTILLA LA MANCHA,"COMERCIO, TURISMO Y PYMES",CONVOCATORIA VISITA ASIA FRUIT LOGISTICA-VIAJE PROSPECCIÓN MERCADO HONG KONG.,.,GRAN EMPRESA,"Orden 58/2017, de 20 de marzo, de la Consejería de Economía, Empresas y Empleo, por la que se establecen las bases reguladoras de las ayudas para la participación agrupada en acciones de internacionalización convocadas por el Instituto de Promoción Exteri",https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2017/03/31/pdf/2017_3673.pdf&tipo=rutaDocm,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Desde el día de su publicación,,,
18,CASTILLA-LA MANCHA,DIRECCION GENERAL VIVIENDA Y URBANISMO,458394,29/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"4,274,999.71 €",CONSTRUCCIÓN,ES42 - CASTILLA LA MANCHA,ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN,"Resolución de 24/05/2019, de la Dirección General de Vivienda y Urbanismo, por la que se convocan ayudas reguladas en la Orden 88/2018, de 4 de junio, de la Consejería de Fomento para la rehabilitación de viviendas unifamiliares y viviendas ubicadas en  e.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Orden 88/2018, de 4 de junio, de la Consejería de Fomento, por la que se establecen las bases regreguladoras de las ayudas para el Programa de fomento para la rehabilitación de viviendas unifamiliares y viviendas ubicadas en edificios de tipología residen",https//www.jccm.es,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",desde el día siguiente a la publicación de la convocatoria,2 meses desde el día siguiente a la publicación de la convocatoria,,
19,CASTILLA-LA MANCHA,INSTITUTO DE PROMOCION EXTERIOR DE CASTILLA-LA MANCHA,458393,29/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"60,200.00 €",Fabricación de bebidas,ES42 - CASTILLA LA MANCHA,"COMERCIO, TURISMO Y PYMES","CONVOCATORIA PRESENTACIÓN PRODUCTO EN FILIPINAS, JAPÓN Y SINGAPUR 2019.",.,GRAN EMPRESA,"Orden 58/2017, de 20 de marzo, de la Consejería de Economía, Empresas y Empleo, por la que se establecen las bases reguladoras de las ayudas para la participación agrupada en acciones de internacionalización convocadas por el Instituto de Promoción Exteri",https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2017/03/31/pdf/2017_3673.pdf&tipo=rutaDocm,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Desde el día de su publicación,,,
20,CASTILLA-LA MANCHA,"DIRECCION GENERAL EMPRESAS, COMPETITIVIDAD E INTERNACIONALIZACION",458387,29/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"3,000,000.00 €","Fabricación de vehículos de motor, remolques y semirremolques",ES42 - CASTILLA LA MANCHA,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","Resolución por la que se aprueba la convocatoria de las ayudas del Programa de apoyo a la innovación: Innova-Adelante en Castilla-La Mancha, cofinanciable en un 80%, por el Fondo Europeo de Desarrollo Regional, para el ejercicio 2019..",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Orden 73/2019 de 3 de mayo de 2019, de la Consejería de Economía, Empresas y Empleo, por la que se establecen las bases reguladoras del Programa de apoyo a la innovación: Innova-Adelante en Castilla-La Mancha, cofinanciado en un 80% por el FEDER",https://docm.castillalamancha.es/portaldocm/descargarArchivo.do?ruta=2019/05/16/pdf/2019_4579.pdf&tipo=rutaDocm,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Desde el día siguiente al de la publicación de la resolución y de su extracto en el DOCM.,Cinco meses desde el día siguiente al de la publicación de la resolución y de su extracto en el DOCM,,FEDER - FONDO EUROPEO DE DESARROLLO REGIONAL
21,ILLES BALEARS,INSTITUTO BALEAR DE LA MUJER,458354,29/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - canónica,"110,000.00 €",Prestación de servicios a la comunidad en general,ES53 - ILLES BALEARS,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,Convocatoria de subvenciones para proyectos de fomento y apoyo a la igualdad de oportunidades entre mujeres y hombres para el año 2019.,.,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"Ordre de la consellera d'Afers Socials, Promoció i Immigració de 18 de maig de 2009 per la qual s'estableixen les bases reguladores de les subvencions, els certàmens i els premis en matèria de polítiques d'igualtat envers les dones",http://www.caib.es/eboibfront/es/2009/7282?&p_numero=7282,Sí,Sí,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",A partir del día siguiente a la publicació en el Boletín Oficial de las Illes Balears (BOIB),20 días naturales a partir del día siguiente a la publicación en el BOIB,,
22,ILLES BALEARS,DIRECCIÓN GENERAL DE POLÍTICA UNIVERSITARIA Y ENSEÑANZA SUPERIOR,458353,29/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"720,000.00 €",Investigación y desarrollo,ES53 - ILLES BALEARS,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",Conocatòria contractes posdoctorals 2019.,.,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,Bases reguladoras concesión subvenciones,http://boib.caib.es/pdf/2010025/mp30.pdf,No,Sí,,,,,FSE - FONDO SOCIAL EUROPEO 
23,CANARIAS,CONSEJERÍA DE EDUCACIÓN Y UNIVERSIDADES,458341,28/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"15,700.00 €",Educación preprimaria,ES70 - CANARIAS,EDUCACIÓN,FOMENTO ESCOLARIZACIÓN TEMPRANA.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,FOMENTO ESCOLARIZACIÓN TEMPRANA,HTTP://GOBIERNODECANARIAS.ORG,No,No,27/09/2018,,,,
24,CANARIAS,SERVICIO CANARIO DE EMPLEO,458340,28/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"9,000.00 €",Otras actividades sanitarias,ES70 - CANARIAS,FOMENTO DEL EMPLEO,19-35/02043 SUBVENCION PROMOCION EMPLEO AUTONOMO - ESTABLECIMIENTO.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,PROMOCION EMPLEO AUTONOMO,http://www.gobiernodecanarias.org/boc/2018/068/006.html,No,No,29/01/2019,,,,FSE - FONDO SOCIAL EUROPEO 
