,entidad,tipo,BMDS,FECHA,intrumento,inst_text,tipo convocatoria,tipo_text,presupuesto,sector,region,finalidad,convocatoria_esp,convocatoria_coo,tipo_beneficiario,base_reguladora,http_reguladora,diario_of,continuo,validez,inicio,final,sa_number,cofinanciado
10,ASPE,AYUNTAMIENTO DE ASPE,450279,15/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"4,400.00 €","Actividades de creación, artísticas y espectáculos",ES521 - Alicante / Alacant,CULTURA,SUBVENCION DE CONCURRENCIA COMPETITIVA XX PREMIO DE POESIA 2019.,.,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,BASES REGULADORAS CONCURRENCIA COMPETITIVA,http://ov.dip-alicante.es/,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",23/10/2019,,,
11,CARTAYA,AYUNTAMIENTO DE CARTAYA,450264,15/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"5,000.00 €",Asistencia en establecimientos residenciales,ES615 - Huelva,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,Concesión subvención directa excepcional Centro de Mayores y Dependientes de Cartaya.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Concesión subvención Directa  Centro de Mayores y Dependientes de Cartaya,cartaya.sedelectronica.es,No,No,21/03/2019,,,,
12,MADRID,ÁREA DE GOBIERNO DE HACIENDA Y PERSONAL,450254,15/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"600,000.00 €",OTROS SERVICIOS,ES300 - Madrid,OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO,"Decreto de 8 de abril de 2020, del Delegado del Área de Gobierno de Economía, Innovación y Empleo de modificación de la convocatoria pública para la concesión de subvenciones dirigidas a la consolidación del tejido productivo de las áreas de actividad eco.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,ORDENANZA BBRR GENERALES PARA CONCESIÓN SUBVENCIONES POR AYTO MADRID Y OP,https://www.bocm.es/boletin/CM_Orden_BOCM/2013/11/22/BOCM-20131122-34.PDF,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",01.06.2020,31.07.2020,,
13,DIPUTACIÓN PROV. DE CÁCERES,DIPUTACIÓN PROVINCIAL DE CÁCERES,450253,15/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"28,000.00 €","ACTIVIDADES PROFESIONALES, CIENTÍ?FICAS Y TÉCNICAS",ES432 - Cáceres,FOMENTO DEL EMPLEO,BASES REGULADORAS Y CONVOCATORIA  DEL PROGRAMA DE IDEAS EMPRENDEDORAS EN EL MUNDO RURAL VI EDICIÓN 2019.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,BASES REGULADORAS Y CONVOCATORIA  DEL PROGRAMA DE IDEAS EMPRENDEDORAS EN EL MUNDO RURAL VI EDICIÓN 2019,https://bop.dip-caceres.es/bop/services/anuncios/contenidoPdf?exporturi=/2016/marzo/14/01.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",desde día siguiente a la publicación extracto en BOP,hasta 30 días hábiles a contar desde el día siguiente a la publicación del extracto,,
14,MADRID,ÁREA DE GOBIERNO DE HACIENDA Y PERSONAL,450251,15/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"600,000.00 €",OTROS SERVICIOS,ES300 - Madrid,OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO,Decreto de 8 de abril de 2019 del Delegado del Área de Gob de Economía y Hacienda por el que se aprueba la conv p para la concesión de subv consolidación del tejido productivo de las áreas de actividad económica en la Ciudad de Madrid 2019-2020.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,ORDENANZA BBRR GENERALES PARA CONCESIÓN SUBVENCIONES POR AYTO MADRID Y OP,https://www.bocm.es/boletin/CM_Orden_BOCM/2013/11/22/BOCM-20131122-34.PDF,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",31/05/2019,,,
15,DIPUTACIÓN PROV. DE ZAMORA,DIPUTACIÓN PROVINCIAL DE ZAMORA,450247,15/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"96,156.34 €",Comercio al por menor en establecimientos no especializados,ES419 - Zamora,"COMERCIO, TURISMO Y PYMES",SUBVENCIONES PYMES 2019.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,ORDENANZA GENERAL DE SUBVENCIONES,http://www.diputaciondezamora.es/index.asp?MP=6&MS=5&MN=2&TR=A&IDR=1&iddocumento=2144,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",PLAZO SOLICITUDES 20 DIAS HABILES DESDE DIA SIGUIENTE A LA PUBLICACION,,,
16,ESTADO,MINISTERIO DE ASUNTOS ECONÓMICOS Y TRANSFORMACIÓN DIGITAL,450238,15/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"9,000,000.00 €",INFORMACIÓN Y COMUNICACIONES,ES - ESPAÑA ,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","Resolución de la Secretaría de Estado para el Avance Digital, por la que convocan ayudas en 2019 para la realización de proyectos en el ámbito de las Tecnologías Habilitadoras Digitales (THD), dentro del Plan Estatal de Investigación Científica y Técnica.",.,GRAN EMPRESA,"Orden ECE/143/2019, de 11 de febrero, por la que se establecen las bases reguladoras de la concesión de ayudas en el ámbito de las Tecnologías Habilitadoras Digitales (THD), dentro del Plan Estatal de Investigación Científica y Técnica y de Innovación 201",https://www.boe.es/buscar/doc.php?id=BOE-A-2019-2169,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Día siguiente al de la publicación del extracto de esta resolución en el «Boletín Oficial del Estado,Hasta el 20 de mayo de 2019 incluido,SA.53533,
17,ASPE,AYUNTAMIENTO DE ASPE,450224,15/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"3,700.00 €","Actividades de creación, artísticas y espectáculos",ES521 - Alicante / Alacant,CULTURA,SUBVENCION DE CONCURRENCIA COMPETITIVA XV PREMIO DE INVESTIGACION HISTORICA MANUEL CREMADES.,.,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,BASES REGULADORAS CONCURRENCIA COMPETITIVA,http://ov.dip-alicante.es/,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",26/07/2019,,,
18,CANTABRIA,CONSEJERÍA DE EDUCACIÓN Y FORMACIÓN PROFESIONAL,450221,15/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"40,000.00 €",Otra educación,ES13 - CANTABRIA,EDUCACIÓN,"Subvención nominativa a favor del Colegio Padre Apolinar, destinada al sostenimiento de los gastos de comedor y transporte de los alumnos con necesidades educativas especiales de dicho centro.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Ley de Cantabria 10/2018, de 21 de diciembre, de Presupuestos Generales de la Comunidad Autónoma de Cantabria para el año 2019",https://boc.cantabria.es/boces/verAnuncioAction.do?idAnuBlob=333950,No,No,01/01/2019,,,,
19,PRINCIPADO DE ASTURIAS,INSTITUTO DE DESARROLLO ECONÓMICO DEL PRINCIPADO DE ASTURIAS,450184,12/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"200,000.00 €",INFORMACIÓN Y COMUNICACIONES,ES12 - PRINCIPADO DE ASTURIAS,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","RESOLUCIÓN DE 11/04/2019 DEL IDEPA, POR LA QUE SE APRUEBA LA CONVOCATORIA PARA LA CONCESION DE SUBVENCIONES DIRIGIDAS A LA EJECUCIÓN DE PROYECTOS DE INNOVACIÓN ABIERTA EN EL PRINCIPADO DE ASTURIAS EJERCICIO 2019 (PROGRAMA RIS3-EMPRESA)..",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Resolución de 05/06/2017, de la Consejería de Empleo, Industria y Turismo por la que se aprueban las bases reguladoras para la concesión de subvenciones a empresas para el desarrollo de proyectos de I+D+i en el marco de la estrategia Asturias RIS3.
",https://sede.asturias.es/bopa/2017/06/14/2017-06598.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Día natural siguiente a la publicación del extracto en el BOPA,Fijado en la Resolución de la Convocatoria,SA.48615,FEDER - FONDO EUROPEO DE DESARROLLO REGIONAL
20,PRINCIPADO DE ASTURIAS,"CONSEJERÍA DE CULTURA, POLÍTICA LLINGÜÍSTICA Y TURISMO",450182,12/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"65,000.00 €","Actividades de creación, artísticas y espectáculos",ES120 - Asturias,CULTURA,CONVOCATORIA SUBVENCIONES PARA PROYECTOS DE PRODUCCIÓN DE ACTIVIDADES ESCÉNICAS POR EMPRESAS PRIVADAS Y GRUPOS DE TEATRO PROFESIONAL.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Resolución de 22 de junio de 2017, de la Consejería de Educación y Cultura, por la que se aprueban las bases reguladoras para la concesión de subvenciones para proyectos de producción de actividades escénicas por empresas privadas y grupos de teatro profe",https://sede.asturias.es/portal/site/Asturias/menuitem.1003733838db7342ebc4e191100000f7/?vgnextoid=d7d79d16b61ee010VgnVCM1000000100007fRCRD&fecha=30/06/2017&refArticulo=2017-07336&i18n.http.lang=es,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",DIA SIGUIENTE PUBLICACIÓN BOPA,20 DÍAS HÁBILES SIGUIENTES PUBLICACIÓN BOPA,,
21,PRINCIPADO DE ASTURIAS,INSTITUTO DE DESARROLLO ECONÓMICO DEL PRINCIPADO DE ASTURIAS,450181,12/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"1,500,000.00 €","Reparación de ordenadores, efectos personales y artículos de uso doméstico",ES12 - PRINCIPADO DE ASTURIAS,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","RESOLUCIÓN DE 11/04/2019, DEL IDEPA, QUE  APRUEBA LA CONVOCATORIA PARA LA CONCESION DE SUBVENCIONES DIRIGIDAS A LA EJECUCIÓN DE PROYECTOS I+D+i DIFERENCIALES O TRACTORES EN EL PRINCIPADO DE ASTURIAS, EJERCICIO 2019 (PROGRAMA RIS3-EMPRESA)..",.,GRAN EMPRESA,"Resolución de 05/06/2017 de la Consejería de Empleo, Industria y Turismo que  aprueba las bases reguladoras de concesión de subvenciones a empresas para el desarrollo de proyectos  I+D+i en el marco de la estrategia Asturias RIS3 (Programa RIS3-EMPRESA).",https://sede.asturias.es/bopa/2017/06/14/2017-06598.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Día natural siguiente a la publicación del extracto en el BOPA,Fijado en la Resolución de la Convocatoria,SA.48615,FEDER - FONDO EUROPEO DE DESARROLLO REGIONAL
22,PRINCIPADO DE ASTURIAS,INSTITUTO DE DESARROLLO ECONÓMICO DEL PRINCIPADO DE ASTURIAS,450175,12/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"1,500,000.00 €",Actividades de apoyo a las empresas n.c.o.p.,ES12 - PRINCIPADO DE ASTURIAS,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","RESOLUCIÓN DE 11/04/2019, DEL IDEPA, POR LA QUE SE APRUEBA LA CONVOCATORIA INNOVA-IDEPA (PROGRAMA RIS3-EMPRESA) PARA LA CONCESIÓN DE SUBVENCIONES A PROYECTOS DESARROLLADOS POR EMPRESAS DEL PRINCIPADO DE ASTURIAS, EJERCICIO 2019..",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,RESOLUCIÓN 05/06/2017 DE LA CONSEJERÍA DE INDUSTRIA Y TURISMO POR LA QUE SE APRUEBAN LAS BASES REGULADORAS PARA CONCESIÓN DE SUBVENCIONES DIRIGIDAS A EMPRESAS PARA EL DESARROLLO DE PROYECTOS DE I+D+i EN EL MARCO DE LA ESTRATEGIA ASTURIAS RIS3,"https://sede,astyruas,es/bopa/2017/06/14/2017-06598.pdf",Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Día natural siguiente a la publicación del extracto en el BOPA,Fijado en la Resolución de la Convocatoria,SA.48615,FEDER - FONDO EUROPEO DE DESARROLLO REGIONAL
